Trying to pull quay.io/konveyor/generic-external-provider:v0.9.0-rc.1...
Getting image source signatures
Copying blob sha256:91c155f5683e47b3336b75924715d56597a9bb8276fdcdaa1510c0c07a575a0e
Copying blob sha256:063fbd5fac6af91f4042bbe66bae69795aa46675d5b0c800ed195ad79ed8fb02
Copying config sha256:27d18a6ef30d29bab1379522ebd65ceac47464ca4c04283164d7424c75924c18
Writing manifest to image destination
6b6087b250fb51cb67bd3bca72b2123946b434727d3fad0412b85270470b8505
time="2026-02-24T09:32:03-05:00" level=info msg="provider configuration" config="{\"location\":\"/opt/input/source\",\"analysisMode\":\"full\",\"providerSpecificConfig\":{\"lspServerArgs\":[\"--stdio\"],\"lspServerName\":\"nodejs\",\"lspServerPath\":\"/usr/local/bin/typescript-language-server\",\"workspaceFolders\":[\"file:///opt/input/source\"]},\"proxyConfig\":{\"HTTPProxy\":\"\",\"HTTPSProxy\":\"\",\"NoProxy\":\"\",\"CGI\":false},\"pipeName\":\"\",\"initialized\":false}" logger=nodejs provider=grpc
time="2026-02-24T09:32:08-05:00" level=debug msg="starting provider" locations="[\"/Users/jmatthews/VM-Shared/patternfly_experiments/pranavs_skill/playpen-pf-mig-skills/experiments/migration-skill-quipuchords-jwm/quipucords-ui\"]" provider=builtin
time="2026-02-24T09:33:14-05:00" level=unknown msg="searching for multiline pattern using parallelWalk" literal=false pattern="<Radio[^>]*\\bisLabelBeforeButton\\b" totalFiles=158
time="2026-02-24T09:33:14-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-radio-00000 worker=3
time="2026-02-24T09:33:14-05:00" level=unknown msg="finished rule" error=null found=0 matched=false ruleID=patternfly-v5-to-patternfly-v6-radio-00000 worker=3
time="2026-02-24T09:33:14-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-spacing-tokens-00000 ruleset=patternfly-v5/patternfly-v6 worker=3
time="2026-02-24T09:33:14-05:00" level=info msg="Adding Carrier span info to context" worker=3
time="2026-02-24T09:33:14-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-spacing-tokens-00000 worker=3
time="2026-02-24T09:33:14-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-radio-00000
time="2026-02-24T09:33:14-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-radio-00000
time="2026-02-24T09:33:14-05:00" level=unknown msg="rule response received" failed=0 matched=11 total=235 unmatched=59
time="2026-02-24T09:33:14-05:00" level=unknown msg="builtin condition context" condition="{\"Filecontent\":{\"filePattern\":\"\\\\.(css|scss|js|jsx|ts|tsx)$\",\"pattern\":\"--pf-v5-global--spacer--sm\"},\"File\":{\"pattern\":\"\"},\"XML\":{\"xpath\":\"\"},\"XMLPublicID\":{\"regex\":\"\",\"namespaces\":null},\"JSON\":{\"xpath\":\"\"},\"HasTags\":null,\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-spacing-tokens-00000\",\"DepLabelSelector\":\"\"}" provider context="{\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-spacing-tokens-00000\",\"DepLabelSelector\":\"\"}" ruleID=patternfly-v5-to-patternfly-v6-spacing-tokens-00000
time="2026-02-24T09:33:14-05:00" level=unknown msg="searching for files" additionalPaths="[]" criteria="{\"Patterns\":[\"\\\\.(css|scss|js|jsx|ts|tsx)$\"],\"ConditionFilepaths\":null}" providerScopeConstraints="{\"IncludePathsOrPatterns\":[],\"ExcludePathsOrPatterns\":[\"node_modules\",\"vendor\",\".git\",\"dist\",\"build\",\"target\",\".venv\",\"venv\"]}" ruleScopedConstraints="{\"IncludePathsOrPatterns\":null,\"ExcludePathsOrPatterns\":null}"
time="2026-02-24T09:33:14-05:00" level=info msg="Made call to Evaluate" err=null logger=nodejs.grpcServiceClient provider=grpc
time="2026-02-24T09:33:14-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-empty-state-00020 worker=2
time="2026-02-24T09:33:14-05:00" level=unknown msg="finished rule" error=null found=0 matched=false ruleID=patternfly-v5-to-patternfly-v6-empty-state-00020 worker=2
time="2026-02-24T09:33:14-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-spacing-tokens-00010 ruleset=patternfly-v5/patternfly-v6 worker=2
time="2026-02-24T09:33:14-05:00" level=info msg="Adding Carrier span info to context" worker=2
time="2026-02-24T09:33:14-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-spacing-tokens-00010 worker=2
time="2026-02-24T09:33:14-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-empty-state-00020
time="2026-02-24T09:33:14-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-empty-state-00020
time="2026-02-24T09:33:14-05:00" level=unknown msg="rule response received" failed=0 matched=11 total=235 unmatched=60
time="2026-02-24T09:33:14-05:00" level=unknown msg="builtin condition context" condition="{\"Filecontent\":{\"filePattern\":\"\\\\.(css|scss|js|jsx|ts|tsx)$\",\"pattern\":\"--pf-v5-global--spacer--md\"},\"File\":{\"pattern\":\"\"},\"XML\":{\"xpath\":\"\"},\"XMLPublicID\":{\"regex\":\"\",\"namespaces\":null},\"JSON\":{\"xpath\":\"\"},\"HasTags\":null,\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-spacing-tokens-00010\",\"DepLabelSelector\":\"\"}" provider context="{\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-spacing-tokens-00010\",\"DepLabelSelector\":\"\"}" ruleID=patternfly-v5-to-patternfly-v6-spacing-tokens-00010
time="2026-02-24T09:33:14-05:00" level=unknown msg="searching for files" additionalPaths="[]" criteria="{\"Patterns\":[\"\\\\.(css|scss|js|jsx|ts|tsx)$\"],\"ConditionFilepaths\":null}" providerScopeConstraints="{\"IncludePathsOrPatterns\":[],\"ExcludePathsOrPatterns\":[\"node_modules\",\"vendor\",\".git\",\"dist\",\"build\",\"target\",\".venv\",\"venv\"]}" ruleScopedConstraints="{\"IncludePathsOrPatterns\":null,\"ExcludePathsOrPatterns\":null}"
time="2026-02-24T09:33:14-05:00" level=info msg="Made call to Evaluate" err=null logger=nodejs.grpcServiceClient provider=grpc
time="2026-02-24T09:33:14-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-empty-state-00030 worker=5
time="2026-02-24T09:33:14-05:00" level=unknown msg="finished rule" error=null found=0 matched=false ruleID=patternfly-v5-to-patternfly-v6-empty-state-00030 worker=5
time="2026-02-24T09:33:14-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-spacing-tokens-00020 ruleset=patternfly-v5/patternfly-v6 worker=5
time="2026-02-24T09:33:14-05:00" level=info msg="Adding Carrier span info to context" worker=5
time="2026-02-24T09:33:14-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-spacing-tokens-00020 worker=5
time="2026-02-24T09:33:14-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-empty-state-00030
time="2026-02-24T09:33:14-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-empty-state-00030
time="2026-02-24T09:33:14-05:00" level=unknown msg="rule response received" failed=0 matched=11 total=235 unmatched=61
time="2026-02-24T09:33:14-05:00" level=unknown msg="builtin condition context" condition="{\"Filecontent\":{\"filePattern\":\"\\\\.(css|scss|js|jsx|ts|tsx)$\",\"pattern\":\"--pf-v5-global--spacer--lg\"},\"File\":{\"pattern\":\"\"},\"XML\":{\"xpath\":\"\"},\"XMLPublicID\":{\"regex\":\"\",\"namespaces\":null},\"JSON\":{\"xpath\":\"\"},\"HasTags\":null,\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-spacing-tokens-00020\",\"DepLabelSelector\":\"\"}" provider context="{\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-spacing-tokens-00020\",\"DepLabelSelector\":\"\"}" ruleID=patternfly-v5-to-patternfly-v6-spacing-tokens-00020
time="2026-02-24T09:33:14-05:00" level=unknown msg="searching for files" additionalPaths="[]" criteria="{\"Patterns\":[\"\\\\.(css|scss|js|jsx|ts|tsx)$\"],\"ConditionFilepaths\":null}" providerScopeConstraints="{\"IncludePathsOrPatterns\":[],\"ExcludePathsOrPatterns\":[\"node_modules\",\"vendor\",\".git\",\"dist\",\"build\",\"target\",\".venv\",\"venv\"]}" ruleScopedConstraints="{\"IncludePathsOrPatterns\":null,\"ExcludePathsOrPatterns\":null}"
time="2026-02-24T09:33:16-05:00" level=info msg="Made call to Evaluate" err=null logger=nodejs.grpcServiceClient provider=grpc
time="2026-02-24T09:33:16-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-unauthorized-access-00000 worker=8
time="2026-02-24T09:33:16-05:00" level=unknown msg="finished rule" error=null found=0 matched=false ruleID=patternfly-v5-to-patternfly-v6-unauthorized-access-00000 worker=8
time="2026-02-24T09:33:16-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-spacing-tokens-00030 ruleset=patternfly-v5/patternfly-v6 worker=8
time="2026-02-24T09:33:16-05:00" level=info msg="Adding Carrier span info to context" worker=8
time="2026-02-24T09:33:16-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-spacing-tokens-00030 worker=8
time="2026-02-24T09:33:16-05:00" level=unknown msg="builtin condition context" condition="{\"Filecontent\":{\"filePattern\":\"\\\\.(css|scss|js|jsx|ts|tsx)$\",\"pattern\":\"--pf-v5-global--spacer--xl\"},\"File\":{\"pattern\":\"\"},\"XML\":{\"xpath\":\"\"},\"XMLPublicID\":{\"regex\":\"\",\"namespaces\":null},\"JSON\":{\"xpath\":\"\"},\"HasTags\":null,\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-spacing-tokens-00030\",\"DepLabelSelector\":\"\"}" provider context="{\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-spacing-tokens-00030\",\"DepLabelSelector\":\"\"}" ruleID=patternfly-v5-to-patternfly-v6-spacing-tokens-00030
time="2026-02-24T09:33:16-05:00" level=unknown msg="searching for files" additionalPaths="[]" criteria="{\"Patterns\":[\"\\\\.(css|scss|js|jsx|ts|tsx)$\"],\"ConditionFilepaths\":null}" providerScopeConstraints="{\"IncludePathsOrPatterns\":[],\"ExcludePathsOrPatterns\":[\"node_modules\",\"vendor\",\".git\",\"dist\",\"build\",\"target\",\".venv\",\"venv\"]}" ruleScopedConstraints="{\"IncludePathsOrPatterns\":null,\"ExcludePathsOrPatterns\":null}"
time="2026-02-24T09:33:16-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-unauthorized-access-00000
time="2026-02-24T09:33:16-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-unauthorized-access-00000
time="2026-02-24T09:33:16-05:00" level=unknown msg="rule response received" failed=0 matched=11 total=235 unmatched=62
time="2026-02-24T09:33:16-05:00" level=unknown msg="analyzing pattern" needsMultiline=false pattern=--pf-v5-global--spacer--sm
time="2026-02-24T09:33:16-05:00" level=unknown msg="searching for pattern" batchSize=164 pattern=--pf-v5-global--spacer--sm totalFiles=164
time="2026-02-24T09:33:16-05:00" level=unknown msg="finished rule" error=null found=1 matched=true ruleID=patternfly-v5-to-patternfly-v6-spacing-tokens-00000 worker=3
time="2026-02-24T09:33:16-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-spacing-tokens-00040 ruleset=patternfly-v5/patternfly-v6 worker=3
time="2026-02-24T09:33:16-05:00" level=info msg="Adding Carrier span info to context" worker=3
time="2026-02-24T09:33:16-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-spacing-tokens-00040 worker=3
time="2026-02-24T09:33:16-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-spacing-tokens-00000
time="2026-02-24T09:33:16-05:00" level=unknown msg="rule response received" failed=0 matched=12 total=235 unmatched=62
time="2026-02-24T09:33:16-05:00" level=unknown msg="builtin condition context" condition="{\"Filecontent\":{\"filePattern\":\"\\\\.(css|scss|js|jsx|ts|tsx)$\",\"pattern\":\"--pf-v5-global--FontSize--md\"},\"File\":{\"pattern\":\"\"},\"XML\":{\"xpath\":\"\"},\"XMLPublicID\":{\"regex\":\"\",\"namespaces\":null},\"JSON\":{\"xpath\":\"\"},\"HasTags\":null,\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-spacing-tokens-00040\",\"DepLabelSelector\":\"\"}" provider context="{\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-spacing-tokens-00040\",\"DepLabelSelector\":\"\"}" ruleID=patternfly-v5-to-patternfly-v6-spacing-tokens-00040
time="2026-02-24T09:33:16-05:00" level=unknown msg="searching for files" additionalPaths="[]" criteria="{\"Patterns\":[\"\\\\.(css|scss|js|jsx|ts|tsx)$\"],\"ConditionFilepaths\":null}" providerScopeConstraints="{\"IncludePathsOrPatterns\":[],\"ExcludePathsOrPatterns\":[\"node_modules\",\"vendor\",\".git\",\"dist\",\"build\",\"target\",\".venv\",\"venv\"]}" ruleScopedConstraints="{\"IncludePathsOrPatterns\":null,\"ExcludePathsOrPatterns\":null}"
time="2026-02-24T09:33:16-05:00" level=unknown msg="analyzing pattern" needsMultiline=false pattern=--pf-v5-global--spacer--md
time="2026-02-24T09:33:16-05:00" level=unknown msg="searching for pattern" batchSize=164 pattern=--pf-v5-global--spacer--md totalFiles=164
time="2026-02-24T09:33:16-05:00" level=unknown msg="analyzing pattern" needsMultiline=false pattern=--pf-v5-global--spacer--lg
time="2026-02-24T09:33:16-05:00" level=unknown msg="searching for pattern" batchSize=164 pattern=--pf-v5-global--spacer--lg totalFiles=164
time="2026-02-24T09:33:16-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-spacing-tokens-00010 worker=2
time="2026-02-24T09:33:16-05:00" level=unknown msg="finished rule" error=null found=0 matched=false ruleID=patternfly-v5-to-patternfly-v6-spacing-tokens-00010 worker=2
time="2026-02-24T09:33:16-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-spacing-tokens-00010
time="2026-02-24T09:33:16-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-spacing-tokens-00010
time="2026-02-24T09:33:16-05:00" level=unknown msg="rule response received" failed=0 matched=12 total=235 unmatched=63
time="2026-02-24T09:33:16-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-spacing-tokens-00050 ruleset=patternfly-v5/patternfly-v6 worker=2
time="2026-02-24T09:33:16-05:00" level=info msg="Adding Carrier span info to context" worker=2
time="2026-02-24T09:33:16-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-spacing-tokens-00050 worker=2
time="2026-02-24T09:33:16-05:00" level=unknown msg="builtin condition context" condition="{\"Filecontent\":{\"filePattern\":\"\\\\.(css|scss|js|jsx|ts|tsx)$\",\"pattern\":\"--pf-v5-global--FontSize--lg\"},\"File\":{\"pattern\":\"\"},\"XML\":{\"xpath\":\"\"},\"XMLPublicID\":{\"regex\":\"\",\"namespaces\":null},\"JSON\":{\"xpath\":\"\"},\"HasTags\":null,\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-spacing-tokens-00050\",\"DepLabelSelector\":\"\"}" provider context="{\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-spacing-tokens-00050\",\"DepLabelSelector\":\"\"}" ruleID=patternfly-v5-to-patternfly-v6-spacing-tokens-00050
time="2026-02-24T09:33:16-05:00" level=unknown msg="searching for files" additionalPaths="[]" criteria="{\"Patterns\":[\"\\\\.(css|scss|js|jsx|ts|tsx)$\"],\"ConditionFilepaths\":null}" providerScopeConstraints="{\"IncludePathsOrPatterns\":[],\"ExcludePathsOrPatterns\":[\"node_modules\",\"vendor\",\".git\",\"dist\",\"build\",\"target\",\".venv\",\"venv\"]}" ruleScopedConstraints="{\"IncludePathsOrPatterns\":null,\"ExcludePathsOrPatterns\":null}"
time="2026-02-24T09:33:16-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-spacing-tokens-00020 worker=5
time="2026-02-24T09:33:16-05:00" level=unknown msg="finished rule" error=null found=0 matched=false ruleID=patternfly-v5-to-patternfly-v6-spacing-tokens-00020 worker=5
time="2026-02-24T09:33:16-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-spacing-tokens-00060 ruleset=patternfly-v5/patternfly-v6 worker=5
time="2026-02-24T09:33:16-05:00" level=info msg="Adding Carrier span info to context" worker=5
time="2026-02-24T09:33:16-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-spacing-tokens-00060 worker=5
time="2026-02-24T09:33:16-05:00" level=unknown msg="builtin condition context" condition="{\"Filecontent\":{\"filePattern\":\"\\\\.(css|scss|js|jsx|ts|tsx)$\",\"pattern\":\"--pf-v5-global--FontSize--xl\"},\"File\":{\"pattern\":\"\"},\"XML\":{\"xpath\":\"\"},\"XMLPublicID\":{\"regex\":\"\",\"namespaces\":null},\"JSON\":{\"xpath\":\"\"},\"HasTags\":null,\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-spacing-tokens-00060\",\"DepLabelSelector\":\"\"}" provider context="{\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-spacing-tokens-00060\",\"DepLabelSelector\":\"\"}" ruleID=patternfly-v5-to-patternfly-v6-spacing-tokens-00060
time="2026-02-24T09:33:16-05:00" level=unknown msg="searching for files" additionalPaths="[]" criteria="{\"Patterns\":[\"\\\\.(css|scss|js|jsx|ts|tsx)$\"],\"ConditionFilepaths\":null}" providerScopeConstraints="{\"IncludePathsOrPatterns\":[],\"ExcludePathsOrPatterns\":[\"node_modules\",\"vendor\",\".git\",\"dist\",\"build\",\"target\",\".venv\",\"venv\"]}" ruleScopedConstraints="{\"IncludePathsOrPatterns\":null,\"ExcludePathsOrPatterns\":null}"
time="2026-02-24T09:33:16-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-spacing-tokens-00020
time="2026-02-24T09:33:16-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-spacing-tokens-00020
time="2026-02-24T09:33:16-05:00" level=unknown msg="rule response received" failed=0 matched=12 total=235 unmatched=64
time="2026-02-24T09:33:18-05:00" level=unknown msg="analyzing pattern" needsMultiline=false pattern=--pf-v5-global--spacer--xl
time="2026-02-24T09:33:18-05:00" level=unknown msg="searching for pattern" batchSize=164 pattern=--pf-v5-global--spacer--xl totalFiles=164
time="2026-02-24T09:33:18-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-spacing-tokens-00030 worker=8
time="2026-02-24T09:33:18-05:00" level=unknown msg="finished rule" error=null found=0 matched=false ruleID=patternfly-v5-to-patternfly-v6-spacing-tokens-00030 worker=8
time="2026-02-24T09:33:18-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-spacing-tokens-00070 ruleset=patternfly-v5/patternfly-v6 worker=8
time="2026-02-24T09:33:18-05:00" level=info msg="Adding Carrier span info to context" worker=8
